FurLength,Breed1,Breed2,Color2,Type,Sterilized,Vaccinated,Gender,State,Color3,Color1,Age,Health,MaturitySize,Fee,VideoAmt,Dewormed,PhotoAmt
2,307,0,2,1,2,2,2,41326,0,1,3,1,2,0,0,2,0.0
2,307,0,0,1,3,1,2,41326,0,2,60,1,2,0,0,1,2.0
3,109,307,0,1,2,1,1,41326,0,5,3,1,3,250,0,1,5.0
1,243,243,7,2,1,1,2,41326,0,6,24,1,1,0,0,1,3.0
1,266,0,7,2,1,1,2,41326,0,2,12,1,2,0,0,1,4.0
2,265,0,6,2,1,1,2,41326,7,1,12,1,2,0,0,1,1.0
2,265,0,4,2,3,2,2,41326,7,1,2,1,2,0,0,1,5.0
1,31,307,7,1,2,1,2,41326,0,1,2,1,2,0,0,1,4.0
2,266,0,7,2,2,2,1,41326,0,1,2,1,2,0,0,1,5.0
1,307,0,2,1,2,2,2,41401,0,1,2,1,2,0,0,2,4.0
1,266,266,2,2,2,1,1,41326,0,1,2,1,1,50,0,1,6.0
2,265,0,0,2,2,2,1,41401,0,7,8,1,2,0,0,1,5.0
1,266,0,6,2,2,2,2,41330,0,5,2,1,1,0,0,1,5.0
1,307,307,5,1,2,2,3,41332,0,1,1,1,1,0,0,2,1.0
1,307,0,2,1,2,2,2,41325,5,1,2,1,2,0,0,1,5.0
1,266,0,0,2,2,2,1,41401,0,4,2,1,2,0,0,1,9.0
2,307,0,2,1,2,2,3,41401,7,1,1,1,2,0,0,1,8.0
1,266,266,7,2,2,1,2,41326,0,6,8,1,2,0,0,1,5.0
1,307,0,0,1,1,1,2,41336,0,6,8,1,2,0,0,1,2.0
1,307,0,0,1,1,1,2,41326,0,3,8,1,2,50,0,1,4.0
1,307,0,5,1,2,1,2,41326,7,2,2,1,2,0,0,1,14.0
1,307,0,0,1,2,1,2,41327,0,1,4,1,2,0,0,1,7.0
3,205,0,6,1,2,1,1,41332,0,1,86,1,2,0,0,1,2.0
1,307,0,7,1,2,1,3,41401,0,2,3,1,2,0,0,1,3.0
1,266,0,7,2,2,2,1,41326,0,6,1,1,1,0,0,2,3.0
2,103,307,2,1,2,3,1,41326,0,1,1,1,2,0,0,3,2.0
2,265,0,5,2,2,2,1,41401,7,1,2,1,2,0,0,2,5.0
2,265,0,0,2,2,2,1,41336,0,1,1,1,2,0,0,2,1.0
2,265,0,2,2,2,2,3,41326,0,1,2,1,1,0,0,2,1.0
1,307,0,2,1,2,2,1,41326,0,1,2,2,2,0,0,2,2.0
1,307,307,0,1,2,2,2,41326,0,3,1,1,2,0,0,2,1.0
1,266,0,7,2,2,2,1,41326,0,3,6,1,1,0,0,2,1.0
1,292,0,5,2,1,1,1,41327,0,2,12,1,2,0,0,1,1.0
1,20,0,0,1,2,2,1,41327,0,2,42,1,2,0,0,2,5.0
1,299,0,2,2,2,2,3,41326,7,1,1,1,1,0,0,2,2.0
1,307,0,0,1,2,1,1,41330,0,2,5,1,2,0,0,1,3.0
2,141,0,0,1,2,1,2,41326,0,1,5,1,2,0,0,1,8.0
1,307,0,7,1,2,1,1,41326,0,5,2,1,3,0,0,1,4.0
1,218,152,7,1,1,1,1,41326,0,1,36,1,2,0,0,1,5.0
1,307,307,7,1,2,2,2,41326,0,1,1,1,2,0,0,3,1.0
1,307,0,0,1,1,1,2,41326,0,2,8,1,2,0,0,1,4.0
1,307,0,7,1,1,1,2,41326,0,1,12,1,1,0,0,1,4.0
1,266,0,0,2,2,2,1,41326,0,3,3,1,2,0,0,1,1.0
2,307,0,2,1,2,3,2,41326,0,1,1,1,2,0,0,3,1.0
1,266,0,6,2,1,1,1,41326,7,1,17,1,2,0,0,1,7.0
2,283,0,2,2,2,2,2,41401,7,1,8,1,2,0,0,2,8.0
1,307,0,0,1,3,2,2,41332,0,2,2,1,2,0,0,2,5.0
2,266,0,7,2,3,3,2,41326,0,6,60,1,2,0,0,3,3.0
2,265,0,0,2,2,2,1,41401,0,1,3,1,1,0,0,2,3.0
2,265,0,6,2,1,1,2,41401,7,1,4,1,2,0,0,1,19.0
2,307,0,5,1,3,3,1,41326,7,2,18,1,2,0,0,3,3.0
1,266,299,4,2,2,2,1,41326,7,3,1,1,2,0,0,1,3.0
1,265,0,7,2,2,1,1,41326,0,4,5,2,2,0,0,1,9.0
2,266,0,7,2,3,2,2,41326,0,4,3,1,3,100,0,2,2.0
1,307,0,7,1,2,2,1,41327,0,1,1,1,2,20,0,2,1.0
2,307,218,2,1,2,2,1,41326,7,1,1,1,2,0,0,2,4.0
1,266,0,7,2,2,2,1,41336,0,1,2,1,1,0,0,1,5.0
1,266,0,6,2,2,2,1,41401,0,2,4,1,2,0,0,2,5.0
1,266,0,2,2,2,1,2,41326,7,1,7,1,2,0,0,1,5.0
2,307,0,0,1,3,3,1,41326,0,2,3,1,2,0,0,3,3.0
2,109,141,0,1,2,1,1,41326,0,5,8,1,2,200,0,1,0.0
1,307,0,7,1,2,2,2,41326,0,2,2,1,2,0,0,1,5.0
1,303,0,3,2,2,1,2,41326,7,2,4,1,2,0,0,1,5.0
1,266,0,0,2,2,2,2,41326,0,6,3,1,2,0,0,2,4.0
2,307,0,7,1,3,1,2,41326,0,1,2,1,2,0,0,1,1.0
1,152,307,2,1,1,1,1,41326,0,1,18,1,2,0,0,1,2.0
1,307,307,5,1,2,2,3,41401,7,2,1,1,2,0,0,2,5.0
2,266,0,2,2,3,3,2,41401,4,1,12,2,2,0,0,3,0.0
2,265,0,2,2,2,2,2,41401,0,1,6,1,2,0,0,2,1.0
1,266,0,7,2,2,1,2,41326,0,2,4,1,2,0,0,1,1.0
1,266,247,6,2,2,2,1,41336,0,2,2,1,1,0,0,2,2.0
2,307,307,2,1,2,2,1,41326,7,1,2,1,2,0,0,1,4.0
1,266,0,5,2,2,2,3,41401,7,4,5,1,1,0,0,2,1.0
1,266,0,3,2,2,2,3,41326,0,1,1,1,1,0,0,1,1.0
1,307,0,2,1,2,1,1,41326,0,1,84,1,1,0,1,1,3.0
2,307,307,4,1,2,1,3,41326,5,2,1,1,2,0,0,1,3.0
1,307,0,2,1,2,2,3,41326,7,1,2,1,2,0,0,2,8.0
1,307,0,7,1,2,1,2,41326,0,1,3,1,2,0,1,1,2.0
1,307,0,7,1,2,2,3,41401,0,1,2,1,2,0,0,1,18.0
2,265,0,0,2,2,2,1,41401,0,6,1,1,1,0,0,1,5.0
2,141,307,0,1,2,2,1,41326,0,7,14,1,2,0,0,2,4.0
2,299,265,6,2,2,2,3,41326,7,1,18,1,2,0,0,1,4.0
1,307,307,2,1,3,3,2,41326,7,1,2,1,3,0,0,3,1.0
1,307,0,5,1,3,3,1,41326,7,2,5,1,2,10,0,3,3.0
1,266,0,0,2,1,1,2,41326,0,3,12,1,1,0,0,1,2.0
1,307,0,0,1,2,2,1,41326,0,5,2,1,2,150,0,1,16.0
2,266,0,5,2,3,2,1,41326,0,4,2,1,3,0,0,2,4.0
2,266,0,2,2,2,2,3,41401,6,1,12,1,2,0,0,2,1.0
1,266,0,4,2,2,2,3,41336,6,2,2,1,1,0,0,2,4.0
1,307,0,0,1,1,1,2,41401,0,2,6,1,2,0,0,1,1.0
1,266,0,0,2,2,2,3,41326,0,1,3,1,1,0,0,1,2.0
1,307,0,0,1,2,2,1,41326,0,1,1,1,2,0,0,2,4.0
2,265,0,0,2,1,1,1,41326,0,7,30,1,3,0,0,1,12.0
1,307,0,0,1,2,1,2,41401,0,3,4,1,2,0,0,1,1.0
1,307,0,2,1,2,2,1,41326,7,1,2,1,2,0,0,2,3.0
1,307,307,0,1,2,1,1,41326,0,1,4,1,2,150,0,1,1.0
1,292,0,0,2,1,1,2,41401,0,2,60,1,3,0,0,1,2.0
1,266,0,7,2,2,2,1,41401,0,1,2,1,2,0,0,1,8.0
1,266,0,0,2,2,2,3,41326,0,7,5,1,2,0,0,1,4.0
2,292,265,6,2,2,2,1,41326,7,5,2,1,2,0,0,1,1.0
2,307,103,0,1,1,2,2,41401,0,1,6,1,2,100,0,1,3.0
1,266,256,0,2,2,2,2,41326,0,1,2,1,3,0,0,2,5.0
1,265,266,6,2,2,1,3,41326,7,5,5,1,1,0,0,1,4.0
1,205,0,7,1,2,1,2,41326,0,5,22,1,2,0,0,1,3.0
1,307,26,0,1,1,1,2,41336,0,2,36,1,2,200,0,1,5.0
2,307,0,2,1,3,3,3,41401,0,1,2,1,2,0,0,3,4.0
1,307,0,4,1,3,2,1,41401,0,1,3,1,2,0,0,1,7.0
1,307,0,2,1,2,2,1,41326,0,1,2,1,2,0,0,2,2.0
2,266,0,7,2,2,2,1,41330,0,1,3,1,2,0,0,2,5.0
1,307,0,2,1,2,1,1,41326,0,1,2,1,2,0,0,1,6.0
2,266,0,6,2,1,2,2,41326,7,2,36,1,2,0,0,1,10.0
2,307,0,0,1,2,3,1,41326,0,1,3,1,2,0,0,3,6.0
2,264,0,0,2,2,1,1,41330,0,5,4,1,3,0,0,1,4.0
2,307,0,2,1,2,2,3,41326,7,1,1,1,2,0,0,2,12.0
1,265,265,6,2,3,3,3,41326,7,1,0,1,2,0,0,3,4.0
3,285,0,4,2,3,3,1,41401,5,3,24,1,3,0,0,3,1.0
1,307,0,2,1,2,3,2,41326,0,1,2,1,2,0,0,3,1.0
1,266,0,0,2,2,2,2,41326,0,7,12,1,2,0,0,2,4.0
1,307,0,7,1,3,3,2,41401,0,1,6,2,2,0,0,3,1.0
1,274,0,7,2,1,2,1,41326,0,6,6,1,2,0,0,1,2.0
1,185,0,2,1,2,2,2,41326,7,1,2,1,2,0,0,2,4.0
2,265,0,0,2,1,1,3,41401,0,3,17,1,3,0,0,1,5.0
1,266,0,0,2,2,2,2,41326,0,7,3,1,1,0,0,2,5.0
1,283,0,0,2,2,1,1,41327,0,7,5,1,2,0,0,1,1.0
1,254,266,5,2,2,2,3,41326,6,4,12,1,1,0,0,2,2.0
1,307,0,2,1,2,2,1,41326,0,1,4,1,2,0,0,2,2.0
2,307,307,4,1,2,1,2,41326,0,2,2,1,2,200,0,1,3.0
2,307,0,0,1,2,2,2,41336,0,2,4,1,2,0,0,1,3.0
2,307,0,2,1,3,3,2,41326,3,1,2,1,2,0,0,3,7.0
1,307,0,5,1,1,1,2,41327,0,2,8,1,2,0,0,1,3.0
1,307,0,2,1,1,1,2,41330,4,1,1,1,2,0,0,1,3.0
2,307,0,2,1,1,1,2,41326,0,1,4,1,1,0,0,1,2.0
3,205,0,0,1,1,1,2,41326,0,5,12,1,1,0,0,1,2.0
2,299,0,7,2,2,2,1,41401,0,3,5,1,2,0,0,2,3.0
1,266,0,6,2,3,3,2,41401,7,3,2,1,1,0,0,3,5.0
3,276,0,6,2,2,1,3,41342,7,4,28,1,4,600,0,1,11.0
1,307,0,4,1,3,3,2,41326,0,1,3,1,3,0,0,1,4.0
1,307,0,0,1,2,1,1,41326,0,2,4,1,2,0,0,1,2.0
1,307,0,2,1,3,3,1,41326,7,1,20,1,2,0,0,3,1.0
1,266,0,7,2,2,1,1,41324,0,1,4,1,1,0,0,1,1.0
2,218,75,0,1,3,1,2,41401,0,5,2,1,2,250,0,1,5.0
1,307,0,2,1,1,1,2,41326,0,1,12,1,2,0,0,1,1.0
2,125,39,7,1,1,1,2,41326,0,1,10,1,2,0,0,1,6.0
2,307,0,7,1,2,3,1,41326,0,2,3,1,3,0,0,3,3.0
2,179,0,0,1,2,1,1,41326,0,2,60,1,2,0,0,2,2.0
2,265,0,6,2,3,3,1,41401,0,1,4,1,2,0,0,1,2.0
2,213,307,5,1,3,3,1,41401,0,2,12,1,1,0,0,3,1.0
1,298,0,5,2,2,2,2,41401,7,4,4,2,1,0,0,2,2.0
1,266,0,5,2,2,1,3,41326,6,4,2,1,2,0,0,1,8.0
1,266,0,2,2,2,2,1,41327,6,1,2,1,1,0,0,2,11.0
1,307,0,0,1,1,1,2,41326,0,6,3,1,2,0,0,1,5.0
1,266,0,7,2,1,1,1,41401,0,3,24,1,1,0,0,1,1.0
2,103,307,2,1,2,2,2,41326,0,1,3,1,2,200,0,1,2.0
1,205,0,3,1,2,1,1,41326,7,2,52,1,2,0,0,1,2.0
1,307,0,0,1,2,1,2,41326,0,2,2,1,2,0,0,1,2.0
2,266,265,7,2,2,1,1,41326,0,1,12,1,2,0,0,1,2.0
1,307,0,2,1,2,2,3,41326,7,1,2,1,2,0,0,2,8.0
1,307,0,0,1,2,1,2,41326,0,2,4,1,2,0,0,1,7.0
1,266,0,7,2,2,2,3,41401,0,3,2,1,2,0,0,1,12.0
2,307,307,2,1,3,3,2,41401,0,1,1,1,2,0,0,3,4.0
1,266,303,2,2,1,1,2,41326,7,1,36,1,2,0,0,1,4.0
1,266,0,5,2,2,2,3,41401,7,1,3,1,1,0,0,2,4.0
3,264,0,7,2,3,3,1,41401,0,6,2,1,1,0,0,3,5.0
1,307,0,2,1,2,2,1,41401,0,1,1,1,2,0,0,2,3.0
1,307,0,0,1,2,1,2,41326,0,5,2,1,2,0,0,2,2.0
1,266,266,7,2,2,1,2,41326,0,5,3,1,2,50,0,1,3.0
3,264,0,0,2,2,2,1,41326,0,1,4,1,2,150,1,2,2.0
2,205,0,3,1,2,3,2,41401,7,2,72,1,2,0,0,3,7.0
2,252,265,2,2,3,3,3,41401,4,1,0,1,1,0,0,3,1.0
1,266,0,6,2,2,2,3,41401,7,4,3,1,2,30,0,1,1.0
2,265,0,0,2,2,1,1,41326,0,6,12,1,2,0,0,1,3.0
1,307,0,7,1,1,1,2,41326,0,2,11,1,2,0,0,3,1.0
1,141,0,0,1,1,3,2,41401,0,1,24,1,3,0,0,1,2.0
1,266,0,6,2,2,2,1,41401,0,3,2,1,1,0,0,1,3.0
2,265,0,6,2,2,2,1,41401,0,1,1,1,1,0,0,2,2.0
2,265,0,4,2,2,2,1,41401,0,3,4,1,1,0,0,2,4.0
1,195,195,0,1,2,1,2,41330,0,1,15,1,1,0,0,1,0.0
2,307,0,7,1,2,1,2,41326,0,2,2,1,2,0,0,1,4.0
1,239,307,0,1,2,3,2,41326,0,2,2,1,2,0,0,3,5.0
3,205,0,7,1,3,3,2,41326,0,6,18,1,1,300,0,3,4.0
2,307,0,7,1,1,1,1,41401,0,2,24,2,2,0,0,1,5.0
1,266,0,6,2,2,2,2,41326,7,3,12,1,2,0,0,2,8.0
1,307,0,2,1,1,2,2,41326,0,1,1,1,2,0,0,1,3.0
2,307,307,2,1,2,2,3,41401,7,1,1,1,2,0,0,2,1.0
1,266,0,3,2,2,2,3,41326,0,2,1,1,1,0,0,2,3.0
1,307,0,0,1,2,2,1,41327,0,2,2,1,2,0,0,2,2.0
2,307,307,3,1,1,1,2,41401,5,2,96,1,2,0,0,1,3.0
2,307,0,0,1,2,1,1,41326,0,5,2,1,2,0,0,1,9.0
2,265,0,4,2,1,1,2,41401,7,1,12,1,2,0,0,1,2.0
2,307,307,4,1,1,1,1,41326,0,2,6,1,2,0,0,1,5.0
1,299,0,6,2,2,2,1,41326,7,1,12,1,2,0,0,1,1.0
1,307,0,7,1,1,1,2,41401,0,2,15,1,3,300,0,1,5.0
1,266,0,7,2,2,2,1,41326,0,1,4,1,2,0,0,2,3.0
2,265,0,7,2,2,2,1,41326,0,1,2,1,2,0,0,1,6.0
2,307,0,2,1,3,3,1,41326,6,1,12,1,1,0,0,3,5.0
2,307,0,2,1,2,2,2,41326,7,1,3,1,2,0,0,1,1.0
2,265,279,0,2,2,1,1,41326,0,1,4,1,2,100,0,1,4.0
2,141,0,0,1,2,1,1,41326,0,5,72,1,3,0,0,1,6.0
1,307,0,4,1,2,3,1,41326,0,1,1,1,2,0,0,3,1.0
1,31,307,7,1,2,3,1,41326,0,1,2,1,2,0,0,3,2.0
1,286,299,4,2,2,2,3,41401,6,1,2,1,2,50,0,1,4.0
1,266,0,6,2,2,2,3,41332,0,2,1,1,1,0,2,2,12.0
2,265,0,6,2,2,2,3,41330,0,5,2,1,2,0,0,2,4.0
1,266,0,4,2,2,2,2,41401,7,1,2,1,2,0,0,1,15.0
1,266,266,7,2,2,2,1,41401,0,3,3,1,2,0,0,1,5.0
2,265,0,6,2,2,1,2,41326,7,1,2,1,1,0,0,1,8.0
1,307,307,2,1,1,2,3,41326,0,1,24,1,2,0,0,2,2.0
2,307,109,5,1,1,1,2,41326,0,3,24,1,2,180,1,1,8.0
1,307,0,7,1,1,1,1,41326,0,2,11,1,2,150,0,1,4.0
1,307,0,0,1,2,2,1,41326,0,1,2,1,2,0,0,1,6.0
1,307,307,0,1,2,1,2,41326,0,2,2,1,2,30,0,1,4.0
2,307,307,2,1,2,2,2,41326,0,1,1,1,2,0,0,2,2.0
2,206,103,7,1,2,1,1,41326,0,1,4,1,3,600,0,1,3.0
1,266,265,5,2,2,3,3,41326,7,3,1,1,2,0,0,1,1.0
2,265,0,6,2,2,2,3,41326,7,1,2,1,1,0,0,2,3.0
2,285,266,7,2,2,2,3,41326,0,6,3,1,2,0,0,2,2.0
2,213,0,0,1,2,2,1,41326,0,7,72,1,2,0,0,2,2.0
2,189,0,0,1,1,1,1,41326,0,1,20,1,3,300,0,1,5.0
1,307,0,7,1,1,1,2,41330,0,1,2,1,2,0,0,1,5.0
2,307,0,2,1,1,1,1,41401,7,1,12,1,3,0,1,1,5.0
2,254,299,5,2,2,2,3,41326,6,1,3,1,2,0,0,2,5.0
1,266,0,4,2,2,1,2,41326,7,1,3,1,2,0,0,1,1.0
1,111,0,0,1,1,2,2,41326,0,6,60,1,3,0,0,1,2.0
1,266,266,7,2,2,1,1,41401,0,4,11,1,2,200,0,1,5.0
1,266,0,7,2,1,1,1,41401,0,4,4,1,2,100,0,1,4.0
1,266,0,0,2,1,1,1,41326,0,7,10,2,2,0,0,1,2.0
2,307,0,2,1,2,1,2,41326,7,1,2,1,2,0,0,1,3.0
1,307,0,2,1,2,1,2,41326,0,1,4,1,2,0,0,1,1.0
1,307,117,2,1,1,1,2,41326,0,1,1,1,2,0,0,1,12.0
1,266,0,0,2,2,2,1,41401,0,4,3,1,1,0,0,1,1.0
1,266,0,7,2,3,3,2,41401,0,4,2,1,1,0,0,3,2.0
1,266,0,0,2,2,1,1,41326,0,6,1,1,2,0,0,1,1.0
1,307,0,3,1,2,3,2,41326,0,1,24,1,2,0,0,3,3.0
1,307,0,5,1,1,1,2,41326,6,1,24,1,2,0,0,1,11.0
1,292,266,2,2,3,1,3,41401,5,1,6,1,2,150,0,1,4.0
1,251,266,7,2,2,2,1,41326,0,3,2,1,2,100,0,1,5.0
1,292,266,5,2,2,2,2,41326,7,2,3,1,2,0,0,1,6.0
2,109,0,0,1,2,3,2,41327,0,3,48,1,2,0,0,3,1.0
2,119,0,5,1,2,1,1,41401,6,1,52,1,2,100,0,1,5.0
2,265,0,0,2,2,2,1,41332,0,5,0,1,1,0,0,2,2.0
1,266,0,6,2,2,2,1,41326,7,1,3,1,2,0,0,1,1.0
1,292,266,0,2,1,1,1,41326,0,5,9,1,2,0,0,1,3.0
2,307,0,7,1,2,1,1,41326,0,2,1,1,2,0,0,1,7.0
1,266,0,2,2,2,2,3,41326,6,1,2,1,2,15,0,2,3.0
1,266,0,0,2,3,1,1,41401,0,7,8,1,2,0,0,1,3.0
2,307,0,0,1,2,2,2,41326,0,1,2,1,2,0,0,2,3.0
1,70,307,5,1,2,2,2,41326,0,2,1,1,2,0,0,2,8.0
1,307,0,7,1,1,2,2,41326,0,4,12,1,2,0,0,1,6.0
1,299,0,3,2,2,2,2,41326,6,2,2,1,2,0,0,1,5.0
1,307,0,0,1,3,1,1,41326,0,1,10,1,2,0,0,2,3.0
2,307,0,7,1,2,1,1,41326,0,2,2,1,2,0,0,1,4.0
1,307,307,3,1,3,1,1,41401,0,2,12,1,2,0,0,1,5.0
2,307,0,2,1,2,1,1,41326,0,1,2,1,2,0,0,1,1.0
2,307,0,2,1,2,2,2,41326,7,1,1,1,1,0,0,2,15.0
2,265,0,7,2,2,2,2,41326,0,6,1,1,2,0,0,2,3.0
2,265,0,3,2,1,1,3,41326,6,2,2,1,2,0,0,1,8.0
1,299,0,0,2,1,2,2,41401,0,2,5,1,2,0,0,2,5.0
2,307,0,0,1,2,2,2,41326,0,1,2,1,2,0,0,1,2.0
1,296,243,7,2,1,1,2,41401,0,2,39,1,2,0,0,1,4.0
2,69,0,5,1,1,1,2,41326,0,2,96,1,1,0,0,1,11.0
1,266,0,2,2,2,2,2,41326,0,1,1,1,1,0,0,2,4.0
1,266,0,7,2,3,1,1,41326,0,1,3,1,2,0,0,1,6.0
1,307,0,7,1,2,1,2,41326,0,2,2,1,2,0,0,1,4.0
1,299,0,0,2,1,2,1,41326,0,3,14,1,3,0,0,1,5.0
3,264,0,6,2,1,2,1,41326,0,1,36,1,3,0,0,2,8.0
3,265,0,0,2,1,1,1,41401,0,1,6,1,2,0,0,1,1.0
1,266,0,3,2,2,2,1,41401,5,1,2,1,2,0,0,2,3.0
1,307,103,2,1,1,3,1,41326,0,1,60,1,1,0,0,3,8.0
1,307,0,5,1,2,1,2,41326,0,3,5,1,2,0,0,1,3.0
2,307,307,2,1,3,3,3,41324,7,1,2,1,2,0,0,3,3.0
1,266,0,3,2,1,1,2,41326,6,2,11,1,1,0,0,1,5.0
1,307,0,7,1,2,1,2,41326,0,2,4,1,2,0,0,3,1.0
3,264,0,7,2,2,2,1,41401,0,6,24,1,3,100,0,2,3.0
1,195,0,7,1,1,1,2,41326,0,1,36,1,1,0,0,1,2.0
1,299,0,0,2,2,2,2,41326,0,3,3,1,2,0,0,1,9.0
1,19,0,7,1,1,1,2,41332,0,2,84,1,2,0,0,1,21.0
1,266,0,7,2,2,1,3,41326,0,4,3,1,1,100,0,1,4.0
2,300,0,0,2,2,2,2,41327,0,7,3,1,2,0,0,2,1.0
1,266,0,7,2,1,1,2,41401,0,1,2,1,1,1,0,1,1.0
1,266,0,7,2,2,1,2,41401,0,6,2,1,1,0,0,1,4.0
1,247,0,4,2,2,1,2,41401,7,1,4,1,1,0,0,1,3.0
2,265,0,7,2,2,2,2,41361,0,4,4,1,2,100,0,2,2.0
1,307,0,7,1,2,2,2,41326,0,2,3,1,2,0,0,2,5.0
1,307,0,5,1,2,2,3,41326,7,1,1,1,2,0,0,1,4.0
1,266,0,2,2,2,1,2,41326,5,1,5,1,2,0,0,1,1.0
1,292,266,5,2,2,2,2,41327,0,2,1,1,2,0,0,2,1.0
2,109,0,0,1,3,1,1,41401,0,3,108,1,3,0,0,1,1.0
1,307,0,0,1,2,2,1,41326,0,2,3,1,2,0,0,1,1.0
2,265,0,5,2,1,2,1,41326,0,4,1,1,1,0,1,2,2.0
1,307,0,2,1,3,3,1,41326,0,1,1,1,2,0,0,3,4.0
1,266,0,7,2,1,1,1,41326,0,2,36,1,3,0,0,1,5.0
3,218,0,7,1,1,2,1,41401,0,1,3,1,2,200,0,1,7.0
2,307,307,2,1,2,2,1,41326,0,1,1,1,2,0,0,2,1.0
2,169,0,0,1,1,1,2,41326,0,5,60,1,1,0,0,1,2.0
1,307,307,0,1,2,1,1,41326,0,2,12,2,1,0,0,1,1.0
2,265,0,4,2,2,2,2,41326,5,1,2,1,2,0,0,1,3.0
1,266,247,7,2,2,2,2,41336,0,6,3,1,1,0,0,2,2.0
1,189,0,2,1,2,1,1,41326,0,1,14,1,3,1,0,1,0.0
1,307,0,7,1,2,1,1,41326,0,2,2,1,2,0,0,1,1.0
1,307,0,5,1,2,2,2,41401,0,2,3,1,2,0,0,2,4.0
1,307,0,2,1,2,1,3,41326,7,1,1,1,2,10,0,1,4.0
1,307,0,7,1,1,1,2,41401,0,5,2,1,2,0,0,1,1.0
1,307,0,0,1,2,2,2,41330,0,1,4,1,1,0,0,2,1.0
1,307,0,2,1,2,1,2,41326,0,1,3,1,3,0,0,1,2.0
1,307,0,0,1,2,3,1,41401,0,7,2,1,2,0,0,1,7.0
2,265,0,5,2,2,3,2,41401,0,4,12,1,1,0,0,3,3.0
3,288,0,5,2,2,1,1,41326,6,2,1,1,2,250,0,1,8.0
3,307,0,0,1,2,2,2,41330,0,5,4,1,1,0,0,2,3.0
1,307,0,0,1,3,1,2,41401,0,2,12,1,2,0,0,1,2.0
1,195,0,6,1,1,1,1,41326,7,1,12,1,2,200,0,1,3.0
2,307,0,2,1,2,2,2,41326,3,1,2,1,2,0,0,1,3.0
2,265,0,7,2,2,1,2,41326,0,2,12,1,2,0,0,1,5.0
1,303,0,6,2,2,2,2,41326,7,1,1,1,2,0,0,2,5.0
1,307,0,0,1,2,2,1,41326,0,7,2,1,2,0,0,1,9.0
2,307,0,0,1,3,3,2,41336,0,2,2,1,1,0,0,3,5.0
1,299,274,0,2,1,1,3,41326,0,6,48,1,2,0,0,1,5.0
3,205,0,7,1,3,3,1,41326,0,6,24,1,1,0,0,3,2.0
1,205,0,0,1,2,1,1,41324,0,1,15,1,1,0,0,1,1.0
1,307,0,0,1,2,1,2,41326,0,2,1,1,2,0,0,1,10.0
1,266,0,4,2,2,2,3,41336,7,1,1,1,2,0,0,2,3.0
2,307,0,4,1,3,2,2,41336,0,2,2,1,2,0,0,1,4.0
2,307,0,4,1,3,3,1,41326,0,3,12,1,2,1,0,3,1.0
1,266,266,2,2,1,1,3,41326,7,1,6,1,2,0,0,1,15.0
1,266,0,7,2,1,1,1,41326,0,3,9,1,2,0,0,1,3.0
1,307,20,2,1,1,1,2,41327,7,1,13,1,2,0,0,1,5.0
1,266,0,2,2,2,2,2,41326,7,1,24,1,2,0,0,1,5.0
1,266,0,6,2,2,2,3,41326,7,3,1,1,1,0,0,2,3.0
1,307,0,0,1,1,1,2,41326,0,2,1,1,2,0,0,1,2.0
1,266,0,6,2,2,1,3,41330,7,2,3,1,1,50,0,1,10.0
1,307,0,7,1,2,2,3,41326,0,2,1,1,1,0,0,2,2.0
2,266,0,2,2,2,2,3,41401,0,1,2,1,1,0,0,1,9.0
1,307,0,2,1,2,1,2,41326,0,1,1,1,2,0,0,1,6.0
2,189,307,2,1,2,2,1,41401,0,1,1,1,2,0,0,2,2.0
1,307,0,7,1,2,1,1,41326,0,1,5,1,2,0,0,1,1.0
2,266,0,7,2,2,1,1,41326,0,1,12,1,3,0,0,1,1.0
1,44,76,7,1,1,1,2,41327,0,2,10,1,2,0,0,1,2.0
1,266,0,6,2,2,2,3,41326,7,1,1,1,2,0,0,2,5.0
2,265,266,2,2,2,2,2,41327,4,1,3,1,2,0,0,1,4.0
2,307,0,0,1,2,2,1,41336,0,1,12,1,2,0,0,2,2.0
1,307,0,5,1,2,2,3,41332,0,2,2,1,2,0,0,2,5.0
1,307,0,7,1,2,1,2,41326,0,2,2,1,2,0,0,1,5.0
1,266,0,7,2,3,3,1,41401,0,1,6,1,2,0,0,3,3.0
1,266,266,7,2,2,2,2,41326,0,1,3,1,1,0,0,2,3.0
1,307,0,5,1,2,2,3,41327,7,1,2,1,2,0,0,2,5.0
2,206,109,6,1,2,1,3,41326,7,1,3,1,3,0,0,1,7.0
2,265,265,2,2,3,2,3,41330,7,1,1,1,2,0,0,2,3.0
2,265,0,4,2,2,1,2,41326,7,1,17,1,2,70,0,1,1.0
2,307,26,2,1,2,1,2,41326,0,1,1,1,3,0,0,1,3.0
3,299,265,0,2,2,2,1,41330,0,6,2,1,1,0,0,1,3.0
1,266,0,5,2,2,2,2,41401,6,2,2,1,1,0,0,2,4.0
1,44,0,3,1,2,1,2,41401,7,2,65,1,3,0,0,1,3.0
1,26,307,2,1,2,1,2,41326,0,1,2,1,4,0,0,1,3.0
1,307,0,0,1,2,1,2,41326,0,2,2,1,1,0,0,1,0.0
1,179,0,0,1,2,3,1,41401,0,2,48,2,2,0,0,3,2.0
2,307,128,7,1,1,1,1,41326,0,2,8,1,3,0,0,1,3.0
1,152,0,0,1,2,3,2,41326,0,2,24,1,1,0,0,3,0.0
